,ID,adj.P.Val,P.Value,t,B,logFC,Gene.symbol,Gene.title
240,201948_at,0.0132,5.83e-05,7.092326,2.324388,1.6782793,GNL2,G protein nucleolar 2
241,211719_x_at,0.0133,5.9e-05,7.081032,2.312298,2.8785508,FN1,fibronectin 1
242,230552_at,0.0135,6.04e-05,-7.059971,2.289708,-1.8032712,LOC100134317///LOC284412,uncharacterized LOC100134317///uncharacterized LOC284412
243,203344_s_at,0.0135,6.04e-05,7.059952,2.289688,2.1733333,RBBP8,"RB binding protein 8, endonuclease"
244,229568_at,0.0135,6.07e-05,-7.055463,2.284866,-2.2255025,MOB3B,MOB kinase activator 3B
245,225171_at,0.0137,6.16e-05,7.041318,2.269653,1.7136855,ARHGAP18,Rho GTPase activating protein 18
246,210495_x_at,0.0137,6.22e-05,7.033258,2.260972,2.9537563,FN1,fibronectin 1
247,222371_at,0.014,6.37e-05,-7.011102,2.237067,-1.252448,,
248,220539_at,0.014,6.4e-05,-7.007083,2.232723,-1.3049594,CFAP46,cilia and flagella associated protein 46
249,227176_at,0.0142,6.52e-05,6.989679,2.21389,1.2477673,SLC2A13,solute carrier family 2 member 13
250,1558815_at,0.0143,6.57e-05,-6.983501,2.207194,-3.4514628,SORBS2,sorbin and SH3 domain containing 2
251,205589_at,0.0143,6.59e-05,-6.980755,2.204217,-1.3263197,MYL3,myosin light chain 3
252,219540_at,0.0143,6.61e-05,6.977587,2.200781,1.8017569,ZNF267,zinc finger protein 267
253,242683_at,0.0144,6.73e-05,-6.961627,2.183449,-1.3233839,LINC00668,long intergenic non-protein coding RNA 668
254,243158_at,0.0144,6.74e-05,-6.960586,2.182318,-1.919686,,
255,203058_s_at,0.0144,6.75e-05,-6.958089,2.179602,-2.6351701,PAPSS2,3'-phosphoadenosine 5'-phosphosulfate synthase 2
256,218614_at,0.015,7.05e-05,6.919268,2.137282,1.3258198,KIAA1551,KIAA1551
257,204848_x_at,0.0153,7.26e-05,-6.892528,2.108015,-3.8002801,HBG2///HBG1,hemoglobin subunit gamma 2///hemoglobin subunit gamma 1
258,216109_at,0.0153,7.27e-05,-6.892085,2.10753,-2.6154148,MED13L,mediator complex subunit 13 like
259,205177_at,0.0159,7.58e-05,-6.853939,2.065608,-1.4617962,TNNI1,"troponin I1, slow skeletal type"
260,216265_x_at,0.0159,7.66e-05,-6.844964,2.055717,-1.3812212,MYH7,"myosin, heavy chain 7, cardiac muscle, beta"
261,206243_at,0.0159,7.66e-05,-6.844354,2.055044,-1.8673511,TIMP4,TIMP metallopeptidase inhibitor 4
262,226552_at,0.0159,7.67e-05,6.843654,2.054272,1.7005304,IER5L,immediate early response 5 like
263,202638_s_at,0.0164,7.95e-05,6.811986,2.019275,2.1627913,ICAM1,intercellular adhesion molecule 1
264,229372_at,0.0165,8.03e-05,6.802769,2.009065,2.7170903,GOLT1A,golgi transport 1A
265,210682_at,0.0166,8.1e-05,-6.795217,2.000689,-1.9423425,LPO,lactoperoxidase
266,203296_s_at,0.0166,8.11e-05,-6.793945,1.999278,-1.6419876,ATP1A2,ATPase Na+/K+ transporting subunit alpha 2
267,204162_at,0.0166,8.16e-05,6.788398,1.993121,2.6319224,NDC80,"NDC80, kinetochore complex component"
268,239262_at,0.0167,8.23e-05,-6.780329,1.984155,-1.5782606,,
269,227657_at,0.0172,8.5e-05,-6.751892,1.95249,-2.6590858,RNF150,ring finger protein 150
270,219059_s_at,0.0173,8.6e-05,-6.741867,1.941301,-3.4282191,LYVE1,lymphatic vessel endothelial hyaluronan receptor 1
271,230849_at,0.0173,8.61e-05,-6.740936,1.940261,-1.5704977,KCNA1,potassium voltage-gated channel subfamily A member 1
272,1562583_s_at,0.0173,8.65e-05,-6.736687,1.935514,-1.2043861,,
273,1569542_at,0.0173,8.7e-05,-6.731298,1.929489,-1.4024796,ADGRA3,adhesion G protein-coupled receptor A3
274,244450_at,0.0174,8.79e-05,-6.722227,1.919339,-2.0655151,,
275,204513_s_at,0.0174,8.8e-05,-6.721874,1.918945,-2.8329749,ELMO1,engulfment and cell motility 1
276,212464_s_at,0.0176,8.91e-05,6.710845,1.906587,2.9831191,FN1,fibronectin 1
277,208025_s_at,0.0177,9.03e-05,6.698593,1.892842,5.9645434,HMGA2,high mobility group AT-hook 2
278,239131_at,0.0179,9.13e-05,-6.689442,1.88256,-2.1474338,,
279,215350_at,0.0181,9.29e-05,-6.673642,1.864783,-2.4050456,SYNE1,spectrin repeat containing nuclear envelope protein 1
280,241898_at,0.0192,9.87e-05,6.62045,1.804678,3.2709056,LIPH,lipase H
281,205553_s_at,0.0192,9.89e-05,-6.618749,1.80275,-1.7766821,CSRP3,cysteine and glycine rich protein 3
282,220603_s_at,0.0192,9.94e-05,6.614792,1.798262,1.7257674,MCTP2,multiple C2 and transmembrane domain containing 2
283,205016_at,0.0194,0.000101,6.602066,1.783813,2.9865026,TGFA,transforming growth factor alpha
284,244132_x_at,0.0196,0.000102,-6.591357,1.771638,-1.9926155,ZNF518A,zinc finger protein 518A
285,209258_s_at,0.02,0.000105,6.568387,1.745467,2.0258046,SMC3,structural maintenance of chromosomes 3
286,1562255_at,0.0203,0.000107,-6.554246,1.729319,-1.6074036,SYTL3,synaptotagmin like 3
287,229949_at,0.0203,0.000107,-6.546705,1.720697,-1.4273299,,
288,1558802_at,0.0203,0.000108,-6.540022,1.713048,-1.8589592,TM2D1,TM2 domain containing 1
289,232696_at,0.0203,0.000109,-6.538189,1.710949,-2.5815799,,
290,227152_at,0.0203,0.000109,6.536209,1.708681,1.607407,KIAA1551,KIAA1551
291,233879_at,0.0203,0.000109,-6.535012,1.70731,-2.042086,,
292,205513_at,0.0203,0.000109,-6.534799,1.707066,-4.1687715,TCN1,transcobalamin 1
293,212803_at,0.0203,0.000109,6.531138,1.702871,2.4798489,NAB2,NGFI-A binding protein 2
294,230785_at,0.0204,0.00011,-6.526767,1.69786,-1.1649997,SALL3,spalt like transcription factor 3
295,215521_at,0.0206,0.000112,-6.512084,1.681006,-1.2951711,PHC3,polyhomeotic homolog 3
296,209612_s_at,0.0206,0.000112,-6.508183,1.676523,-4.2706059,ADH1B,"alcohol dehydrogenase 1B (class I), beta polypeptide"
297,206743_s_at,0.0206,0.000113,-6.505163,1.673051,-1.6193765,ASGR1,asialoglycoprotein receptor 1
298,210430_x_at,0.0206,0.000113,-6.503654,1.671316,-1.6838881,RHD,Rh blood group D antigen
299,210194_at,0.0206,0.000113,-6.500204,1.667348,-2.9774218,PLA2R1,phospholipase A2 receptor 1
300,209220_at,0.0206,0.000114,-6.497414,1.664137,-2.2310371,GPC3,glypican 3
301,219242_at,0.0214,0.000118,6.462796,1.62421,1.3384827,CEP63,centrosomal protein 63
302,203908_at,0.0215,0.00012,-6.454827,1.614993,-4.4002342,SLC4A4,solute carrier family 4 member 4
303,228105_at,0.0215,0.00012,-6.454412,1.614513,-2.1382307,,
304,218963_s_at,0.0216,0.000121,-6.445708,1.604437,-1.8469742,KRT23,keratin 23
305,243664_at,0.0218,0.000123,-6.433044,1.589758,-3.0691406,TXNL1,thioredoxin like 1
306,242064_at,0.0218,0.000123,-6.431423,1.587877,-2.3300532,SDK2,sidekick cell adhesion molecule 2
307,221008_s_at,0.0218,0.000123,-6.430422,1.586715,-2.3125337,ETNPPL,ethanolamine-phosphate phospho-lyase
308,212007_at,0.0219,0.000124,6.424492,1.579831,1.5240249,UBXN4,UBX domain protein 4
309,237113_at,0.0219,0.000124,-6.422912,1.577997,-1.1887551,LOC102725408,uncharacterized LOC102725408
310,209571_at,0.0219,0.000125,6.41834,1.572684,1.7765261,CIR1,"corepressor interacting with RBPJ, 1"
311,1560741_at,0.022,0.000125,-6.413609,1.567185,-2.2839285,SNURF///SNRPN,SNRPN upstream reading frame///small nuclear ribonucleoprotein polypeptide N
312,212783_at,0.0223,0.000128,6.398225,1.549278,1.8803673,RBBP6,"RB binding protein 6, ubiquitin ligase"
313,239261_s_at,0.0225,0.000129,-6.386799,1.535958,-1.6436548,CORIN,"corin, serine peptidase"
314,212827_at,0.0226,0.00013,-6.381279,1.529515,-1.996596,IGHM,immunoglobulin heavy constant mu
315,221874_at,0.0226,0.000131,-6.377651,1.525279,-4.2443317,KIAA1324,KIAA1324
316,200701_at,0.0226,0.000131,6.375477,1.52274,1.2923134,NPC2,NPC intracellular cholesterol transporter 2
317,203840_at,0.0228,0.000132,6.366935,1.512755,1.0803944,BLZF1,basic leucine zipper nuclear factor 1
318,1565889_at,0.0228,0.000134,-6.359017,1.50349,-1.75402,,
319,229163_at,0.0228,0.000134,6.357892,1.502172,2.7240382,CAMK2N1,calcium/calmodulin dependent protein kinase II inhibitor 1
320,240046_at,0.0228,0.000134,-6.356076,1.500045,-2.0973225,,
321,235060_at,0.0229,0.000135,-6.351902,1.495156,-2.0160491,LOC100190986,uncharacterized LOC100190986
322,223494_at,0.0229,0.000135,-6.348688,1.49139,-1.2456461,MGEA5,meningioma expressed antigen 5 (hyaluronidase)
323,207068_at,0.023,0.000137,6.339164,1.48022,1.5280446,ZFP37,ZFP37 zinc finger protein
324,201730_s_at,0.023,0.000138,6.334153,1.474337,1.9386713,TPR,"translocated promoter region, nuclear basket protein"
325,213432_at,0.023,0.000138,-6.33281,1.47276,-1.3552408,MUC5B,"mucin 5B, oligomeric mucus/gel-forming"
326,208994_s_at,0.023,0.000138,6.332357,1.472229,1.4275507,PPIG,peptidylprolyl isomerase G
327,1563460_at,0.0231,0.000139,-6.329174,1.46849,-1.7043851,,
328,210951_x_at,0.0231,0.000139,6.324035,1.462449,3.1996292,RAB27A,"RAB27A, member RAS oncogene family"
329,1564699_at,0.0232,0.00014,-6.317611,1.454894,-2.2830559,,
330,228180_at,0.0233,0.000141,-6.313254,1.449766,-1.312508,,
331,201487_at,0.0235,0.000143,6.303808,1.438639,1.7710309,CTSC,cathepsin C
332,221701_s_at,0.0235,0.000143,6.301216,1.435583,4.1770465,STRA6,stimulated by retinoic acid 6
333,212785_s_at,0.0236,0.000144,6.293484,1.426464,1.4609931,LARP7,La ribonucleoprotein domain family member 7
334,240120_at,0.0237,0.000145,-6.289141,1.421337,-3.6153582,,
335,232535_at,0.024,0.000148,-6.274289,1.403784,-1.658298,RSBN1L,round spermatid basic protein 1 like
336,242269_at,0.0244,0.000151,-6.258653,1.385271,-1.4864094,LINC00982,long intergenic non-protein coding RNA 982
337,236783_at,0.0244,0.000151,-6.255699,1.38177,-1.9361003,KCNIP4,potassium voltage-gated channel interacting protein 4
338,203060_s_at,0.025,0.000155,-6.233922,1.355916,-2.9733702,PAPSS2,3'-phosphoadenosine 5'-phosphosulfate synthase 2
339,213816_s_at,0.025,0.000156,6.230463,1.351804,3.3885021,MET,"MET proto-oncogene, receptor tyrosine kinase"
340,202295_s_at,0.025,0.000156,6.22764,1.348446,2.0743475,CTSH,cathepsin H
341,214314_s_at,0.025,0.000157,6.225323,1.345689,1.9142988,EIF5B,eukaryotic translation initiation factor 5B
342,219093_at,0.0251,0.000157,-6.221835,1.341538,-3.3899547,PID1,phosphotyrosine interaction domain containing 1
343,233438_at,0.0251,0.000158,-6.218139,1.337136,-1.6206107,,
344,1563043_at,0.0252,0.000159,-6.212777,1.330748,-1.9691964,LINC00620,long intergenic non-protein coding RNA 620
345,1559706_at,0.0252,0.00016,-6.209853,1.327263,-2.5034909,ARHGEF28,Rho guanine nucleotide exchange factor 28
346,213097_s_at,0.0254,0.000162,6.196593,1.31144,1.5090127,DNAJC2,DnaJ heat shock protein family (Hsp40) member C2
347,230104_s_at,0.0254,0.000162,-6.195388,1.310002,-2.1800874,TPPP,tubulin polymerization promoting protein
348,1555216_a_at,0.0254,0.000163,-6.192317,1.306333,-1.8651688,LOC101060604///SLC7A5P2///SLC7A5P1,putative L-type amino acid transporter 1-like protein IMAA///solute carrier family 7 member 5 pseudogene 2///solute carrier family 7 member 5 pseudogene 1
349,230526_at,0.0254,0.000163,6.19228,1.306289,2.3727036,TNRC6C-AS1,TNRC6C antisense RNA 1
350,239238_at,0.0256,0.000165,-6.184185,1.296611,-1.2820298,,
351,213109_at,0.0259,0.000167,6.171476,1.2814,2.0070705,TNIK,TRAF2 and NCK interacting kinase
352,201024_x_at,0.026,0.000168,6.164664,1.273236,1.5239519,EIF5B,eukaryotic translation initiation factor 5B
353,226087_at,0.026,0.000169,6.162878,1.271095,1.1716855,LZIC,leucine zipper and CTNNBIP1 domain containing
354,231179_at,0.026,0.000169,-6.161577,1.269536,-3.7425323,IP6K3,inositol hexakisphosphate kinase 3
355,211725_s_at,0.026,0.000169,6.161015,1.268861,2.3350756,BID,BH3 interacting domain death agonist
356,214937_x_at,0.026,0.00017,6.156748,1.263742,1.1631212,PCM1,pericentriolar material 1
357,204304_s_at,0.026,0.000171,-6.153571,1.259929,-4.0433153,PROM1,prominin 1
358,1566142_at,0.026,0.000171,-6.152509,1.258654,-1.8263534,,
359,226844_at,0.0263,0.000174,-6.140207,1.243873,-2.0198188,MOB3B,MOB kinase activator 3B
360,240263_at,0.0264,0.000175,-6.134908,1.237499,-1.5577865,,
361,1556783_a_at,0.0264,0.000175,-6.133188,1.235429,-1.5912682,,
362,208540_x_at,0.0264,0.000175,6.132406,1.234488,1.1043745,,
363,204865_at,0.0266,0.000177,-6.122585,1.222661,-2.5789387,CA3,carbonic anhydrase 3
364,218309_at,0.0266,0.000178,6.120547,1.220204,2.996302,CAMK2N1,calcium/calmodulin dependent protein kinase II inhibitor 1
365,214063_s_at,0.0267,0.000179,-6.116207,1.214972,-1.2679057,TF,transferrin
366,202908_at,0.0267,0.000179,-6.112241,1.210188,-1.8970328,WFS1,wolframin ER transmembrane glycoprotein
367,240174_at,0.0269,0.000181,-6.105335,1.201851,-2.6397837,,
368,238549_at,0.0269,0.000183,-6.098199,1.19323,-1.6900128,CBFA2T2,CBFA2/RUNX1 translocation partner 2
369,203225_s_at,0.0269,0.000183,6.094165,1.188353,1.2661713,RFK,riboflavin kinase
370,236112_at,0.0269,0.000183,6.094006,1.188161,1.4984506,LINC01096,long intergenic non-protein coding RNA 1096
371,204781_s_at,0.0269,0.000184,6.09237,1.186183,2.4714304,FAS,Fas cell surface death receptor
372,211758_x_at,0.0269,0.000184,6.091586,1.185234,1.0085147,TXNDC9,thioredoxin domain containing 9
373,205923_at,0.0269,0.000184,-6.091477,1.185103,-1.9100741,RELN,reelin
374,236383_at,0.0269,0.000185,-6.088621,1.181648,-1.5849733,,
375,233241_at,0.0269,0.000185,-6.087604,1.180417,-2.4783838,KIZ,kizuna centrosomal protein
376,1561130_at,0.0274,0.000189,-6.069549,1.158544,-1.2800762,HECTD4,HECT domain E3 ubiquitin protein ligase 4
377,229436_x_at,0.0275,0.00019,6.06344,1.151131,1.2543816,BRCC3,BRCA1/BRCA2-containing complex subunit 3
378,203048_s_at,0.0275,0.000192,6.058176,1.144739,1.4311095,TTC37,tetratricopeptide repeat domain 37
379,215469_at,0.0275,0.000192,-6.058129,1.144683,-3.1305079,SLITRK5,SLIT and NTRK like family member 5
380,219877_at,0.0277,0.000193,-6.051605,1.136756,-2.7884313,ZMAT4,zinc finger matrin-type 4
381,204326_x_at,0.0281,0.000197,-6.036328,1.11817,-2.5975973,MT1X,metallothionein 1X
382,241965_at,0.0282,0.000198,-6.032554,1.113573,-1.8020039,,
383,243612_at,0.0282,0.000198,-6.029933,1.110378,-2.7194894,NSD1,nuclear receptor binding SET domain protein 1
384,205919_at,0.0285,0.000201,-6.017883,1.095682,-1.7035164,HBE1,hemoglobin subunit epsilon 1
385,202412_s_at,0.029,0.000205,6.002145,1.076455,1.3177074,USP1,ubiquitin specific peptidase 1
386,220037_s_at,0.0291,0.000207,-5.994851,1.067532,-3.6146486,LYVE1,lymphatic vessel endothelial hyaluronan receptor 1
387,1555372_at,0.0291,0.000207,-5.994636,1.06727,-2.2705481,BCL2L11,BCL2 like 11
388,230389_at,0.0292,0.000208,-5.989494,1.060973,-2.1433998,FNBP1,formin binding protein 1
389,239043_at,0.0292,0.000209,5.988542,1.059807,1.9225153,ZNF404,zinc finger protein 404
390,220090_at,0.0294,0.000211,-5.979792,1.049084,-1.1578789,CRNN,cornulin
391,233280_at,0.0294,0.000211,-5.978858,1.047939,-1.9076834,,
392,213411_at,0.0298,0.000215,-5.964677,1.030533,-1.6848607,ADAM22,ADAM metallopeptidase domain 22
393,240703_s_at,0.03,0.000216,-5.959307,1.023935,-1.3600441,HERC1,HECT and RLD domain containing E3 ubiquitin protein ligase family member 1
394,212895_s_at,0.0301,0.000218,5.954119,1.017556,1.460935,ABR,active BCR-related
395,215380_s_at,0.0301,0.000219,5.948501,1.010643,1.8029724,GGCT,gamma-glutamylcyclotransferase
396,206043_s_at,0.0301,0.00022,-5.947029,1.008831,-1.3800555,ATP2C2,ATPase secretory pathway Ca2+ transporting 2
397,240282_at,0.0301,0.00022,-5.946383,1.008036,-1.7335429,WDR1,WD repeat domain 1
398,234480_at,0.0304,0.000222,-5.938116,0.997853,-1.4493175,DKFZP761C1711,uncharacterized protein DKFZp761C1711
399,233648_at,0.0304,0.000223,-5.934559,0.993468,-1.6011982,,
400,1552827_s_at,0.0305,0.000224,-5.929468,0.98719,-2.2331158,SLC26A7,solute carrier family 26 member 7
401,217984_at,0.0306,0.000225,-5.926788,0.983883,-1.2865562,RNASET2,ribonuclease T2
402,203202_at,0.0307,0.000227,5.919865,0.975335,1.3667884,KRR1,"KRR1, small subunit processome component homolog"
403,1561692_at,0.0307,0.000227,-5.918202,0.973281,-1.5307956,,
404,240499_at,0.0312,0.000233,-5.899676,0.950369,-1.9660527,,
405,241936_x_at,0.0312,0.000233,-5.897549,0.947735,-1.6168457,,
406,213859_x_at,0.0312,0.000234,5.896245,0.946121,1.0926541,SMARCA5,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 5"
407,244358_at,0.0312,0.000235,-5.892951,0.94204,-1.2727787,,
408,213265_at,0.0312,0.000235,-5.891773,0.940579,-1.3699082,PGA4///PGA3///PGA5,"pepsinogen 4, group I (pepsinogen A)///pepsinogen 3, group I (pepsinogen A)///pepsinogen 5, group I (pepsinogen A)"
409,205985_x_at,0.0312,0.000235,-5.891088,0.93973,-1.257944,CLCNKB,chloride voltage-gated channel Kb
410,244026_at,0.0312,0.000236,-5.887733,0.935571,-1.9115194,,
411,240383_at,0.0312,0.000236,-5.887346,0.935091,-2.0659425,UBE2D3,ubiquitin conjugating enzyme E2 D3
412,205061_s_at,0.0312,0.000236,5.886616,0.934186,1.0588465,EXOSC9,exosome component 9
413,63305_at,0.0312,0.000237,-5.886038,0.933469,-2.5671692,PKNOX2,PBX/knotted 1 homeobox 2
414,216103_at,0.0312,0.000237,-5.885524,0.932832,-1.2717252,ACOT11,acyl-CoA thioesterase 11
415,236274_at,0.0312,0.000237,-5.883611,0.930459,-1.2743735,EIF3B,eukaryotic translation initiation factor 3 subunit B
416,219157_at,0.0312,0.000239,5.877723,0.923152,1.3734319,KLHL2,kelch like family member 2
417,244860_at,0.0312,0.000239,-5.87719,0.92249,-1.2162343,,
418,235746_s_at,0.0312,0.00024,-5.875976,0.920983,-3.8643373,PLA2R1,phospholipase A2 receptor 1
419,235482_at,0.0316,0.000243,-5.864082,0.906203,-1.2902078,PCBP1-AS1,PCBP1 antisense RNA 1
420,239057_at,0.0321,0.000247,-5.850301,0.889052,-1.3905924,LMOD2,leiomodin 2
421,209904_at,0.0322,0.000249,-5.845291,0.882811,-3.0142607,TNNC1,"troponin C1, slow skeletal and cardiac type"
422,229584_at,0.0323,0.00025,5.841744,0.878389,4.4162274,LRRK2,leucine rich repeat kinase 2
423,214308_s_at,0.0323,0.00025,-5.840567,0.876921,-2.9563805,HGD,"homogentisate 1,2-dioxygenase"
424,226304_at,0.0323,0.000252,-5.83653,0.871886,-3.1925137,HSPB6,heat shock protein family B (small) member 6
425,239102_s_at,0.0326,0.000256,-5.823714,0.855883,-2.2323013,,
426,205498_at,0.0326,0.000257,-5.819979,0.851215,-2.4450844,GHR,growth hormone receptor
427,243524_at,0.0326,0.000258,-5.81785,0.848553,-1.8445147,,
428,242797_x_at,0.0326,0.000258,-5.816045,0.846296,-2.3215124,,
429,238253_at,0.0326,0.000258,-5.815414,0.845507,-1.9114135,WDR72,WD repeat domain 72
430,231358_at,0.0326,0.000259,-5.814686,0.844597,-3.5505327,MRO,maestro
431,205538_at,0.0326,0.000259,5.814633,0.844529,1.3180786,CORO2A,coronin 2A
432,238751_at,0.0326,0.000259,-5.814037,0.843785,-2.9434008,SORBS2,sorbin and SH3 domain containing 2
433,225799_at,0.0326,0.000259,5.813609,0.843248,1.198983,LOC101930489///MIR4435-2HG///LINC00152,uncharacterized LOC101930489///MIR4435-2 host gene///long intergenic non-protein coding RNA 152
434,204493_at,0.0326,0.00026,5.81117,0.840197,2.5503767,BID,BH3 interacting domain death agonist
435,242626_at,0.0327,0.000261,-5.807614,0.835746,-1.7984755,SAMD5,sterile alpha motif domain containing 5
436,203516_at,0.0328,0.000263,-5.801622,0.828241,-1.5480279,SNTA1,syntrophin alpha 1
437,210681_s_at,0.0328,0.000263,5.8011,0.827587,1.3568801,MIR6125///USP15,microRNA 6125///ubiquitin specific peptidase 15
438,217395_at,0.0329,0.000265,-5.79611,0.821333,-2.0062842,MT4,metallothionein 4
439,240770_at,0.0331,0.000266,-5.790798,0.814671,-2.1162361,TMEM171,transmembrane protein 171
440,224179_s_at,0.0331,0.000267,-5.788491,0.811775,-1.3862468,MIOX,myo-inositol oxygenase
441,244401_at,0.0332,0.000269,5.783776,0.805857,1.8044686,LCA5,"LCA5, lebercilin"
442,222953_at,0.0332,0.000269,-5.781765,0.803332,-2.988161,GPR83,G protein-coupled receptor 83
443,210738_s_at,0.0332,0.000271,-5.778464,0.799186,-2.724655,SLC4A4,solute carrier family 4 member 4
444,213240_s_at,0.0332,0.000271,-5.778357,0.799051,-1.433494,KRT4,keratin 4
445,205250_s_at,0.0333,0.000272,5.774618,0.794352,1.256223,CEP290,centrosomal protein 290
446,233271_at,0.0333,0.000273,-5.772695,0.791935,-1.9205809,,
447,227676_at,0.0334,0.000274,-5.768635,0.786829,-1.2081667,FAM3D,family with sequence similarity 3 member D
448,1569238_a_at,0.0336,0.000276,-5.761413,0.77774,-1.9298499,,
449,200915_x_at,0.0336,0.000277,5.759313,0.775096,0.9959311,KTN1,kinectin 1
450,232698_at,0.0338,0.00028,-5.752269,0.766221,-1.0210384,BPIFB2,BPI fold containing family B member 2
451,213234_at,0.0338,0.00028,-5.752017,0.765904,-1.5879157,FAM234B,family with sequence similarity 234 member B
452,240088_at,0.0341,0.000283,5.74316,0.754735,1.1366203,PDE5A,phosphodiesterase 5A
453,242075_at,0.0345,0.000287,-5.731603,0.740143,-1.050434,,
454,230251_at,0.0346,0.000288,-5.727357,0.734776,-1.2818621,LINC00473,long intergenic non-protein coding RNA 473
455,238146_at,0.0347,0.00029,-5.723201,0.729521,-1.5789758,,
456,1558759_s_at,0.0348,0.000291,-5.719322,0.724614,-1.2464117,CLASP2,cytoplasmic linker associated protein 2
457,213515_x_at,0.0348,0.000292,-5.71758,0.722409,-3.9865421,HBG2///HBG1,hemoglobin subunit gamma 2///hemoglobin subunit gamma 1
458,223693_s_at,0.0348,0.000292,-5.716637,0.721215,-1.4247402,RADIL,Rap associating with DIL domain
459,226350_at,0.0353,0.000298,5.702596,0.703427,1.5619779,CHML,"CHM like, Rab escort protein 2"
460,202303_x_at,0.0353,0.000298,5.70128,0.701759,1.0959761,SMARCA5,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 5"
461,234032_at,0.0353,0.000299,-5.699354,0.699316,-2.8637307,,
462,222765_x_at,0.0354,0.0003,5.696126,0.69522,2.0902129,ESF1,ESF1 nucleolar pre-rRNA processing protein homolog
463,243020_at,0.0354,0.000301,-5.694712,0.693426,-1.1181976,FAM13A-AS1,FAM13A antisense RNA 1
464,243713_at,0.0355,0.000303,-5.689507,0.686819,-1.0111749,,
465,1557246_at,0.0357,0.000305,-5.683493,0.679179,-1.659939,KIDINS220,kinase D-interacting substrate 220kDa
